# Created by Octave 6.2.0, Sun May 16 19:23:45 2021 -03 <kuroneko@kuroneko-VirtualBox>
# name: uu
# type: matrix
# rows: 256
# columns: 2
 2.7648365823433786e-08 0.0002677066036196054
 0.0024076640726563912 0.0042775696517153685
 0.0096073867035674967 0.013061510693510621
 0.021529858276394493 0.026534935574982221
 0.038060258872404461 0.044568087849198752
 0.059039391697422963 0.066987298401834608
 0.084265216233983087 0.093576657979682912
 0.11349479400195926 0.12408009651478481
 0.14644662818893681 0.15820384921917141
 0.18280337461838592 0.19561928570035922
 0.22221489794757296 0.23596607485167717
 0.26430164366230868 0.2788556550377973
 0.30865829339440615 0.32387497615570154
 0.35485766835912852 0.37059047753295571
 0.40245484332042508 0.41855226335400914
 0.45099143146415199 0.46729843540282723
 0.49999999891368474 0.5163595413952069
 0.54900856637368078 0.5652630960609174
 0.59754515454869006 0.61353813143512348
 0.64514232956179329 0.6607197325373535
 0.69134170459834754 0.70635351475690555
 0.73569835442160092 0.74999999982504362
 0.77778510024595082 0.79123884823096469
 0.81719662370214907 0.82967290732107202
 0.85355337027478195 0.86493203609613567
 0.88650520461973781 0.89667666987144956
 0.91573478255896945 0.92460109047037564
 0.94096060727840614 0.94843637045750662
 0.9619397402961658 0.96795296305687517
 0.97847014109292485 0.98296291281289583
 0.99039261287257374 0.99332166570414437
 0.99759233571438866 0.99892946127760818
 0.99999997235163363 0.99973229339638148
 0.99759233592734586 0.99572243034828734
 0.99039261329643691 0.98693848930649453
 0.97847014172361246 0.9734650644250249
 0.9619397411276045 0.95543191215081091
 0.94096060830258743 0.93301270159817606
 0.91573478376602979 0.9064233420203307
 0.88650520599805338 0.87591990348523086
 0.85355337181107926 0.84179615078084558
 0.81719662538163207 0.80438071429965918
 0.777785102052444 0.76403392514834279
 0.73569835633771019 0.72114434496222302
 0.69134170660561489 0.67612502384432116
 0.64514233164089285 0.62940952246706583
 0.59754515667959884 0.58144773664601201
 0.54900856853587121 0.53270156459719697
 0.50000000108633891 0.48364045860481475
 0.45099143362634142 0.43473690393910519
 0.40245484545132931 0.38646186856489856
 0.35485767043822802 0.33928026746266809
 0.30865829540167372 0.29364648524311554
 0.26430164557841718 0.25000000017497598
 0.22221489975406797 0.20876115176905435
 0.18280337629786853 0.17032709267894491
 0.14644662972523387 0.1350679639038799
 0.1134947953802774 0.10332333012856426
 0.084265217441044121 0.075398909529635794
 0.059039392721604328 0.05156362954250325
 0.038060259703842865 0.032047036943132733
 0.021529858907081787 0.017037087187110188
 0.0096073871274308994 0.006678334295859299
 0.0024076642856137743 0.001070538722393577
 2.7648365870628533e-08 0.00026770660361807597
 0.00240766407265226 0.0042775696517096135
 0.009607386703559059 0.013061510693500915
 0.021529858276381882 0.02653493557496878
 0.038060258872388605 0.044568087849181849
 0.059039391697403444 0.066987298401815457
 0.084265216233961493 0.093576657979660083
 0.11349479400193653 0.12408009651475953
 0.14644662818890961 0.15820384921914446
 0.18280337461835836 0.19561928570033088
 0.22221489794754504 0.23596607485164761
 0.26430164366227971 0.27885565503776799
 0.30865829339437489 0.32387497615567035
 0.35485766835909871 0.3705904775329259
 0.40245484332039483 0.41855226335397966
 0.45099143146412152 0.46729843540279675
 0.49999999891365599 0.51635954139517937
 0.54900856637365392 0.56526309606089031
 0.59754515454866652 0.61353813143509806
 0.64514232956176909 0.66071973253732985
 0.69134170459832489 0.70635351475688368
 0.73569835442158082 0.74999999982502374
 0.7777851002459325 0.79123884823094648
 0.81719662370213186 0.82967290732105681
 0.85355337027476808 0.8649320360961219
 0.8865052046197256 0.89667666987143813
 0.91573478255895846 0.92460109047036676
 0.9409606072783987 0.94843637045749896
 0.96193974029616058 0.96795296305686962
 0.97847014109291963 0.98296291281289216
 0.99039261287257063 0.99332166570414215
 0.99759233571438721 0.99892946127760718
 0.99999997235163363 0.9997322933963817
 0.99759233592734631 0.99572243034828911
 0.99039261329643891 0.98693848930649686
 0.97847014172361568 0.97346506442502789
 0.96193974112760749 0.95543191215081469
 0.94096060830259209 0.93301270159818084
 0.91573478376603379 0.90642334202033559
 0.88650520599805838 0.8759199034852363
 0.85355337181108437 0.84179615078085113
 0.81719662538163662 0.80438071429966451
 0.77778510205244966 0.76403392514834823
 0.73569835633771496 0.72114434496222812
 0.69134170660562089 0.6761250238443256
 0.64514233164089652 0.62940952246707071
 0.59754515667960206 0.58144773664601679
 0.54900856853587598 0.53270156459720008
 0.50000000108634013 0.48364045860481875
 0.45099143362634314 0.43473690393910736
 0.40245484545133114 0.38646186856490028
 0.35485767043822869 0.33928026746266893
 0.30865829540167389 0.2936464852431151
 0.26430164557841707 0.2500000001749757
 0.22221489975406675 0.20876115176905269
 0.18280337629786714 0.170327092678943
 0.14644662972523156 0.13506796390387799
 0.11349479538027418 0.10332333012856217
 0.084265217441041637 0.075398909529633712
 0.059039392721601462 0.051563629542501432
 0.038060259703840325 0.032047036943130783
 0.021529858907079983 0.017037087187108474
 0.0096073871274294752 0.0066783342958581958
 0.0024076642856129325 0.0010705387223930382
 2.7648365861739617e-08 0.00026770660361835039
 0.0024076640726530289 0.0042775696517106136
 0.0096073867035605907 0.013061510693502587
 0.021529858276384182 0.026534935574971181
 0.038060258872391617 0.044568087849184632
 0.059039391697407073 0.066987298401818454
 0.084265216233965143 0.093576657979663622
 0.11349479400194036 0.12408009651476311
 0.14644662818891471 0.15820384921914807
 0.18280337461836232 0.19561928570033493
 0.22221489794754901 0.23596607485165122
 0.26430164366228415 0.27885565503777165
 0.30865829339437967 0.32387497615567407
 0.35485766835910332 0.37059047753292945
 0.40245484332039844 0.41855226335398332
 0.45099143146412451 0.46729843540280047
 0.49999999891365993 0.51635954139518214
 0.5490085663736578 0.56526309606089264
 0.59754515454866919 0.61353813143510028
 0.6451423295617712 0.66071973253733107
 0.69134170459832534 0.70635351475688468
 0.73569835442158271 0.74999999982502374
 0.77778510024593228 0.79123884823094659
 0.81719662370213264 0.82967290732105592
 0.85355337027476763 0.86493203609612113
 0.88650520461972493 0.89667666987143679
 0.91573478255895702 0.92460109047036554
 0.94096060727839725 0.94843637045749785
 0.96193974029615859 0.96795296305686906
 0.97847014109291919 0.98296291281289083
 0.99039261287257008 0.99332166570414138
 0.99759233571438666 0.99892946127760707
 0.99999997235163363 0.99973229339638203
 0.99759233592734675 0.99572243034828967
 0.99039261329643924 0.98693848930649819
 0.97847014172361613 0.97346506442502923
 0.96193974112760827 0.95543191215081624
 0.94096060830259265 0.93301270159818228
 0.91573478376603457 0.90642334202033692
 0.88650520599805949 0.87591990348523696
 0.85355337181108448 0.84179615078085168
 0.81719662538163584 0.80438071429966496
 0.77778510205244988 0.76403392514834823
 0.73569835633771496 0.72114434496222724
 0.69134170660561955 0.67612502384432438
 0.64514233164089463 0.62940952246706861
 0.59754515667959884 0.5814477366460149
 0.54900856853587265 0.53270156459719786
 0.50000000108633746 0.4836404586048158
 0.4509914336263392 0.43473690393910414
 0.40245484545132737 0.38646186856489662
 0.35485767043822386 0.33928026746266543
 0.30865829540167022 0.29364648524311143
 0.26430164557841201 0.25000000017497198
 0.22221489975406161 0.20876115176904908
 0.1828033762978632 0.17032709267893878
 0.14644662972522787 0.13506796390387404
 0.11349479538026992 0.1033233301285587
 0.084265217441037807 0.075398909529630562
 0.059039392721598014 0.051563629542498636
 0.038060259703837696 0.03204703694312843
 0.021529858907077783 0.017037087187106566
 0.0096073871274280319 0.0066783342958568791
 0.0024076642856120135 0.0010705387223925191
 2.7648365856042854e-08 0.00026770660361861965
 0.0024076640726538577 0.004277569651711494
 0.0096073867035619404 0.013061510693504176
 0.021529858276386267 0.026534935574972971
 0.038060258872393962 0.04456808784918688
 0.059039391697409627 0.066987298401820855
 0.084265216233967877 0.093576657979666134
 0.1134947940019435 0.12408009651476552
 0.14644662818891746 0.15820384921915071
 0.18280337461836346 0.19561928570033638
 0.2222148979475515 0.235966074851652
 0.26430164366228437 0.27885565503777215
 0.30865829339437906 0.32387497615567418
 0.35485766835910248 0.37059047753292879
 0.40245484332039683 0.4185522633539816
 0.45099143146412268 0.46729843540279792
 0.49999999891365832 0.51635954139517792
 0.54900856637365369 0.56526309606088943
 0.59754515454866597 0.61353813143509506
 0.64514232956176787 0.66071973253732563
 0.69134170459832023 0.70635351475688024
 0.73569835442157783 0.74999999982501908
 0.77778510024592806 0.79123884823094104
 0.81719662370212709 0.82967290732105159
 0.85355337027476375 0.86493203609611602
 0.8865052046197196 0.89667666987143202
 0.91573478255895302 0.92460109047036121
 0.94096060727839403 0.94843637045749363
 0.96193974029615581 0.9679529630568654
 0.97847014109291663 0.98296291281288839
 0.99039261287256786 0.9933216657041396
 0.99759233571438544 0.99892946127760651
 0.99999997235163407 0.99973229339638225
 0.99759233592734831 0.99572243034829133
 0.99039261329644246 0.98693848930650119
 0.97847014172362012 0.97346506442503378
 0.96193974112761538 0.95543191215082235
 0.94096060830260086 0.9330127015981905
 0.91573478376604467 0.9064233420203468
 0.88650520599807114 0.87591990348525006
 0.85355337181109847 0.84179615078086656
 0.81719662538165272 0.80438071429968216
 0.7777851020524692 0.76403392514836721
 0.73569835633773295 0.72114434496224955
 0.69134170660563954 0.67612502384434725
 0.64514233164091661 0.62940952246709359
 0.59754515667962238 0.58144773664604132
 0.54900856853590152 0.53270156459722473
 0.500000001086364 0.48364045860484445
 0.45099143362636845 0.43473690393913328
 0.40245484545135524 0.38646186856492654
 0.35485767043825339 0.33928026746269574
 0.30865829540169987 0.29364648524314102
 0.2643016455784431 0.25000000017500057
 0.2222148997540912 0.20876115176907703
 0.18280337629788912 0.17032709267896629
 0.1464466297252538 0.13506796390389994
 0.11349479538029414 0.10332333012858179
 0.084265217441058568 0.075398909529651739
 0.059039392721617102 0.05156362954251658
 0.038060259703853336 0.032047036943142558
 0.021529858907089281 0.01703708718711764
 0.0096073871274364054 0.0066783342958638466
 0.0024076642856163235 0.0010705387223954321


# name: x
# type: range
# base, limit, increment
-2 2 0.005208333333333333


# name: h
# type: scalar
0.015625


# name: exata
# type: matrix
# rows: 769
# columns: 1
 5.9990391306474304e-32
 0.00026770626181717432
 0.0010705383806982169
 0.0024076366639014771
 0.0042775693130947595
 0.0066783339575603945
 0.0096073597983845852
 0.013061510361332875
 0.017037086855465417
 0.021529832133894981
 0.0265349352524464
 0.032047036621336185
 0.038060233744355777
 0.044568087539411036
 0.051563629233654561
 0.059039367825820949
 0.066987298107778884
 0.075398909236708458
 0.084265193848724981
 0.093576657704190186
 0.10332332985437989
